,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.95,0.97,0.84,0.97,0.98
nabu-library.csv,0.52,0.57,0.41,0.48,0.59
pcgen.csv,0.68,0.53,0.56,0.72,0.82
selenium.csv,0.5,0.6,0.4,0.36,0.52
tolven.csv,0.76,0.7,0.66,0.58,0.95
