,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.15,0.15,0.99,0.11,0.45
nabu-library.csv,0.53,0.47,0.35,0.42,0.99
pcgen.csv,0.48,0.98,0.46,0.44,0.46
selenium.csv,0.97,0.49,0.33,0.57,0.46
tolven.csv,0.37,0.41,0.36,0.96,0.25
