,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.12,0.15,1.0,0.13,0.39
nabu-library.csv,0.45,0.53,0.4,0.58,0.99
pcgen.csv,0.45,0.97,0.67,0.47,0.43
selenium.csv,0.97,0.54,0.49,0.76,0.38
tolven.csv,0.29,0.37,0.4,0.97,0.18
