,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.92,0.58,0.0,0.38,0.48,1.0,0.45,0.42
chaperon.csv,0.46,0.17,1.0,0.56,0.23,0.37,0.12,0.19
forester-atv.csv,0.85,0.02,0.25,0.06,0.62,0.06,0.0,0.3
gephex.csv,0.31,0.82,0.25,0.69,0.92,0.73,0.72,0.69
pokenetonline.csv,0.96,0.9,0.75,0.94,0.7,0.93,0.95,0.81
primefaces.csv,0.62,1.0,0.75,1.0,1.0,1.0,0.85,0.64
rcp-company-uibindings.csv,0.77,0.35,0.5,0.56,0.42,0.59,0.57,0.87
yarp0.csv,0.38,0.52,1.0,0.69,0.28,0.54,0.28,0.34
