,recall,precision,pf,pci_20,ifa,wins
bloodycore.csv,0.08499999999999999,0.39,0.125,0.815,4.0,1
flylegacy.csv,0.56,0.37,0.37,0.5700000000000001,2.0,3
jguard.csv,0.575,0.445,0.56,0.64,1.0,6
m-a-d-n-e-s-s.csv,0.065,0.605,0.060000000000000005,0.71,2.0,9
mob-sen-plat.csv,0.73,0.485,0.53,0.41000000000000003,1.0,4
raygina.csv,0.32999999999999996,0.41500000000000004,0.33999999999999997,0.5,2.0,2
st-filteredstatistics.csv,0.855,0.405,0.7949999999999999,0.385,2.0,0
upp-mirror.csv,0.375,0.44999999999999996,0.325,0.645,1.0,8
wishmaster.csv,0.44999999999999996,0.46499999999999997,0.305,0.635,2.0,5
yarp.csv,0.29000000000000004,0.385,0.29500000000000004,0.75,1.0,7
