,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.53,0.28,0.82,0.0,0.0,0.09,0.0,0.02,0.0
avisynth2.csv,0.0,0.34,0.0,0.0,0.99,0.09,0.04,0.0,0.01
les-indemodables.csv,0.74,0.51,0.64,0.24,0.57,0.21,0.69,0.32,0.62
lportal.csv,0.0,0.16,0.06,0.6,0.0,0.74,0.57,0.0,0.51
mbse.csv,0.54,0.39,0.43,0.69,0.0,0.35,0.39,0.58,0.46
mplayer-ce.csv,0.72,0.55,0.64,0.52,0.77,0.35,0.67,0.27,0.57
simplewebservices.csv,0.62,0.37,0.27,0.05,0.24,0.67,0.39,0.64,0.05
vapor.csv,0.55,0.13,0.36,0.3,0.0,0.0,0.04,0.21,0.0
zscreen.csv,0.7,0.74,0.05,0.09,0.21,0.51,0.19,0.63,0.13
