,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,0.0,1.0,15.0,45.0,4.0,8.0,0.0,3.0,0.0,17.0,2.0,0.0,0.0,112.0,1.0,1.0,21.0,13.0
arm-webradio.csv,2.0,3.0,8.0,44.0,0.0,0.0,12.0,2.0,1.0,22.0,74.0,1.0,0.0,9.0,2.0,0.0,19.0,0.0
bwapi.csv,1.0,3.0,14.0,32.0,0.0,2.0,4.0,0.0,1.0,17.0,10.0,0.0,1.0,76.0,0.0,0.0,43.0,1.0
co-ode-owl-plugins.csv,2.0,3.0,0.0,8.0,2.0,0.0,72.0,0.0,5.0,12.0,74.0,1.0,0.0,22.0,3.0,1.0,82.0,2.0
firebreath.csv,1.0,4.0,16.0,89.0,0.0,0.0,5.0,7.0,2.0,20.0,14.0,2.0,1.0,387.0,1.0,1.0,2.0,3.0
frogatto.csv,3.0,3.0,5.0,61.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,1.0,153.0,0.0,0.0,3.0,1.0
gretl.csv,1.0,4.0,12.0,96.0,1.0,3.0,2.0,7.0,1.0,19.0,2.0,0.0,0.0,75.0,1.0,1.0,52.0,1.0
jasperreports.csv,55.0,65.0,101.0,415.0,78.0,155.0,72.0,109.0,130.0,0.0,74.0,0.0,0.0,0.0,68.0,159.0,82.0,131.0
konversation.csv,0.0,3.0,0.0,8.0,1.0,0.0,11.0,2.0,0.0,1.0,74.0,2.0,1.0,26.0,2.0,0.0,2.0,0.0
linuxsh.csv,0.0,0.0,0.0,20.0,0.0,0.0,72.0,109.0,1.0,22.0,74.0,0.0,0.0,58.0,1.0,0.0,2.0,131.0
moviesandbox.csv,1.0,3.0,29.0,24.0,0.0,1.0,5.0,0.0,2.0,16.0,0.0,0.0,0.0,112.0,1.0,2.0,0.0,11.0
ontomorphtab.csv,0.0,1.0,27.0,77.0,1.0,5.0,6.0,1.0,1.0,2.0,2.0,1.0,0.0,157.0,7.0,2.0,30.0,0.0
opengs.csv,0.0,1.0,5.0,19.0,0.0,1.0,3.0,5.0,0.0,44.0,74.0,0.0,1.0,66.0,0.0,1.0,82.0,131.0
scite-ru.csv,1.0,0.0,23.0,20.0,2.0,3.0,0.0,1.0,4.0,21.0,3.0,0.0,0.0,182.0,0.0,1.0,1.0,3.0
tokratan.csv,55.0,65.0,5.0,5.0,0.0,3.0,72.0,0.0,3.0,0.0,74.0,173.0,142.0,8.0,1.0,0.0,82.0,131.0
vrjuggler.csv,1.0,3.0,101.0,40.0,3.0,3.0,2.0,8.0,1.0,17.0,0.0,1.0,1.0,78.0,2.0,1.0,3.0,2.0
wxcode.csv,55.0,65.0,0.0,1.0,78.0,0.0,4.0,1.0,2.0,0.0,74.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
xuggle.csv,1.0,5.0,9.0,0.0,0.0,2.0,5.0,9.0,2.0,22.0,2.0,0.0,1.0,181.0,3.0,1.0,2.0,2.0
