,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.88,0.54,0.7,0.98,0.81,0.67,0.77,0.71,0.51
flylegacy.csv,0.45,0.47,0.39,0.49,0.49,0.92,0.49,0.69,0.66
ftm.csv,0.52,0.61,0.36,0.42,0.53,0.55,0.47,0.9,0.53
jguard.csv,0.43,0.45,0.39,0.44,0.47,0.66,0.42,0.52,0.44
m-a-d-n-e-s-s.csv,0.83,0.53,0.38,0.61,0.53,0.55,0.62,0.88,0.5
mob-sen-plat.csv,0.65,0.38,0.71,0.72,0.94,0.75,0.8,0.74,0.61
raygina.csv,0.58,0.67,0.51,0.6,0.72,0.7,0.61,0.59,0.6
upp-mirror.csv,0.5,0.89,0.36,0.51,0.45,0.71,0.48,0.61,0.72
yarp.csv,0.92,0.89,0.89,0.93,0.91,0.92,0.85,0.67,0.57
