,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.06,0.62,0.54,0.96,0.5,0.0,0.29,0.47,0.53
flylegacy.csv,0.49,0.61,0.99,0.32,0.71,0.33,0.48,0.49,0.42
ftm.csv,0.35,0.51,0.7,0.31,0.51,0.38,0.39,0.34,0.99
jguard.csv,0.53,0.65,0.8,0.27,0.66,0.98,0.49,0.48,0.61
m-a-d-n-e-s-s.csv,0.38,0.5,0.71,0.21,0.53,0.34,0.98,0.18,0.59
mob-sen-plat.csv,0.27,0.98,0.4,0.12,0.17,0.45,0.28,0.41,0.34
raygina.csv,0.98,0.11,0.71,0.25,0.43,0.24,0.57,0.44,0.48
upp-mirror.csv,0.51,0.33,0.74,0.32,1.0,0.34,0.55,0.52,0.42
yarp.csv,0.22,0.33,0.32,0.27,0.3,0.19,0.31,0.98,0.5
