,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.12,0.68,0.83,0.98,0.69,0.0,0.27,0.4,0.43
flylegacy.csv,0.36,0.58,1.0,0.2,0.67,0.58,0.34,0.42,0.41
ftm.csv,0.33,0.72,0.73,0.2,0.62,0.36,0.29,0.6,1.0
jguard.csv,0.39,0.61,0.8,0.17,0.61,1.0,0.34,0.36,0.47
m-a-d-n-e-s-s.csv,0.58,0.8,0.77,0.16,0.71,0.28,1.0,0.38,0.49
mob-sen-plat.csv,0.27,1.0,0.61,0.09,0.41,0.42,0.28,0.47,0.39
raygina.csv,1.0,0.67,0.9,0.18,0.69,0.3,0.52,0.41,0.54
upp-mirror.csv,0.47,0.78,0.84,0.21,1.0,0.47,0.43,0.41,0.45
yarp.csv,0.33,0.78,0.68,0.24,0.59,0.33,0.35,1.0,0.59
