,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.97,0.62,0.64,0.07,0.67,1.0,0.77,0.71,0.83
flylegacy.csv,0.83,0.83,0.02,0.62,0.64,0.77,0.68,0.68,0.78
ftm.csv,0.76,0.66,0.79,0.59,0.7,0.71,0.72,0.77,0.02
jguard.csv,0.78,0.81,0.62,0.71,0.76,0.03,0.73,0.89,0.86
m-a-d-n-e-s-s.csv,0.73,0.65,0.65,0.75,0.64,0.83,0.04,0.89,0.72
mob-sen-plat.csv,0.84,0.03,0.89,0.88,0.92,0.62,0.78,0.69,0.81
raygina.csv,0.04,0.94,0.45,0.69,0.72,0.84,0.44,0.69,0.65
upp-mirror.csv,0.58,0.79,0.49,0.56,0.0,0.75,0.48,0.71,0.73
yarp.csv,0.86,0.79,0.84,0.72,0.83,0.88,0.75,0.04,0.62
