,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.0,0.0,0.0,0.0,260.0,0.0
irrlicht.csv,0.0,0.0,13.0,1.0,0.0,12.0
qedo.csv,0.0,0.0,81.0,108.0,0.0,3.0
qse.csv,0.0,0.0,0.0,0.0,54.0,12.0
toped.csv,0.0,0.0,6.0,13.0,0.0,13.0
truevision.csv,1.0,0.0,8.0,0.0,0.0,19.0
