,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.77,0.97,0.62,0.8,0.94,0.8
irrlicht.csv,0.4,0.5,0.48,0.38,0.58,0.44
qedo.csv,0.5,0.95,0.0,0.67,0.95,0.75
qse.csv,0.35,0.53,0.51,0.53,0.58,0.35
toped.csv,0.33,0.52,0.42,0.6,0.58,0.55
truevision.csv,0.38,0.54,0.46,0.59,0.51,0.35
