,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.0,0.16,0.02,0.0,0.07,0.0
irrlicht.csv,0.67,0.06,0.74,0.76,0.55,0.51
qedo.csv,0.0,0.08,0.0,0.04,0.0,0.07
qse.csv,0.78,0.35,0.0,0.18,0.59,0.64
toped.csv,0.0,0.84,0.98,0.49,0.79,0.44
truevision.csv,0.56,0.31,0.47,0.0,0.85,0.78
