,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.29,0.18,0.48,0.16,0.0,1.0
irrlicht.csv,0.6,0.99,0.55,0.57,0.56,0.71
qedo.csv,0.05,0.12,0.0,0.0,0.96,0.24
qse.csv,0.52,0.52,1.0,0.59,0.16,0.74
toped.csv,1.0,0.45,0.09,0.48,0.42,0.42
truevision.csv,0.62,0.58,0.73,0.98,0.44,0.59
