,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.25,0.15,0.43,0.13,0.0,1.0
irrlicht.csv,0.76,1.0,0.77,0.87,0.59,0.8
qedo.csv,0.04,0.1,0.0,0.0,0.95,0.2
qse.csv,0.8,0.49,1.0,0.55,0.14,1.0
toped.csv,1.0,0.83,0.97,0.47,0.55,0.4
truevision.csv,0.69,0.56,0.8,0.97,0.86,1.0
