,recall,precision,pf,wins
encog-cs.csv,0.875,0.235,0.91,0
gephex.csv,0.735,0.3,0.63,6
intact.csv,0.41,0.315,0.36,9
jbpm.csv,0.0,0.0,0.0,4
jchassis.csv,0.0,0.0,0.0,4
jpaul.csv,0.15500000000000003,0.295,0.12,12
lamp.csv,0.655,0.33499999999999996,0.47,10
mevenide.csv,0.165,0.52,0.07,15
opendvr.csv,0.435,0.375,0.225,13
panda3d.csv,0.375,0.28,0.37,8
retromenu.csv,0.23,0.395,0.125,14
rohxel.csv,0.475,0.37,0.395,11
sevenupdate.csv,1.0,0.29,1.0,1
soar.csv,0.865,0.29,0.865,2
stemkit.csv,0.235,0.27,0.305,7
thedata.csv,0.6399999999999999,0.325,0.705,3
