,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,5.0,0.0,0.0,0.0,6.0,2.0,0.0,9.0,0.0,25.0,1.0,10.0,0.0,0.0,0.0
bibletime.csv,5.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,52.0,0.0,17.0,1.0,0.0,0.0
boost.csv,2.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,40.0,0.0,14.0,1.0,3.0,0.0
doomlegacy.csv,10.0,1.0,4.0,1.0,1.0,7.0,0.0,1.0,0.0,24.0,0.0,15.0,3.0,0.0,0.0
gpac.csv,2.0,3.0,0.0,1.0,1.0,5.0,0.0,9.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0
kftpgrabber.csv,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,40.0,0.0,8.0,0.0,0.0,0.0
nativeclient.csv,2.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,2.0,25.0,0.0,8.0,1.0,1.0,0.0
netatalk.csv,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,4.0,1.0,0.0,1.0
open-ms.csv,5.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,26.0,0.0,0.0,1.0,2.0,0.0
openmsx.csv,4.0,3.0,0.0,0.0,5.0,9.0,5.0,0.0,1.0,57.0,0.0,24.0,1.0,1.0,0.0
rosegarden.csv,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,14.0,0.0,3.0,1.0,2.0,0.0
rsyslog.csv,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,21.0,0.0,6.0,1.0,0.0,1.0
sandiaportals.csv,8.0,1.0,0.0,1.0,1.0,11.0,2.0,1.0,0.0,57.0,1.0,11.0,1.0,0.0,1.0
xmoto.csv,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,1.0,0.0
xqilla.csv,1.0,49.0,0.0,1.0,0.0,91.0,0.0,158.0,0.0,0.0,79.0,2.0,0.0,70.0,0.0
