,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.54,0.98,0.16,0.02,0.64,0.58,0.46,0.36,0.62
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.19,0.2,0.13,0.01,0.54,0.36,0.26,0.82,0.68
ngl.csv,0.48,0.6,0.12,0.01,0.69,0.99,0.51,0.33,0.69
nutz.csv,0.96,0.57,0.15,0.03,0.7,0.6,0.53,0.27,0.42
ossim.csv,0.03,0.0,0.9,0.13,0.0,0.0,0.0,0.0,0.02
qmmp.csv,0.5,0.61,0.12,0.02,0.71,0.65,0.98,0.34,0.71
rcp-company-uibindings.csv,0.54,0.65,0.12,0.02,0.92,0.72,0.66,0.38,1.0
v8.csv,0.39,0.63,0.11,0.01,1.0,0.69,0.64,0.35,0.77
