,reactos-mirror.csv,qgo.csv,kmatplot.csv,nh3d.csv,taokgame.csv,mcore3d.csv,applet2app.csv,gbif-providertoolkit.csv,htmlunit.csv,qtwin.csv,unbvision.csv,wishmaster.csv,autat.csv,all-plasm.csv,acdk.csv,autowikibrowser.csv,uwom.csv
acdk.csv,1.0,2.0,0.0,0.0,91.0,0.0,5.0,2.0,12.0,271.0,15.0,8.0,5.0,11.0,0.0,1.0,12.0
all-plasm.csv,0.0,14.0,0.0,0.0,2.0,0.0,8.0,2.0,23.0,1494.0,21.0,15.0,6.0,0.0,3.0,12.0,40.0
applet2app.csv,0.0,9.0,12.0,69.0,2.0,0.0,1.0,2.0,18.0,1050.0,3.0,15.0,2.0,0.0,2.0,18.0,43.0
autat.csv,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,570.0,0.0,3.0,0.0,0.0,4.0,4.0,8.0
autowikibrowser.csv,2.0,2.0,7.0,65.0,0.0,0.0,1.0,14.0,2.0,221.0,1.0,0.0,17.0,0.0,7.0,0.0,0.0
gbif-providertoolkit.csv,0.0,0.0,0.0,7.0,1.0,2.0,3.0,0.0,3.0,90.0,5.0,1.0,2.0,0.0,4.0,2.0,4.0
htmlunit.csv,0.0,2.0,2.0,0.0,91.0,0.0,5.0,4.0,0.0,355.0,4.0,4.0,5.0,1.0,27.0,2.0,2.0
kmatplot.csv,3.0,4.0,0.0,0.0,91.0,0.0,0.0,2.0,17.0,610.0,4.0,3.0,1.0,3.0,1.0,6.0,43.0
mcore3d.csv,0.0,2.0,8.0,211.0,10.0,0.0,5.0,1.0,14.0,893.0,3.0,6.0,22.0,2.0,20.0,4.0,5.0
nh3d.csv,875.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,325.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0
qgo.csv,24.0,0.0,1.0,8.0,12.0,0.0,2.0,9.0,12.0,422.0,0.0,0.0,0.0,2.0,18.0,6.0,16.0
qtwin.csv,875.0,0.0,0.0,355.0,91.0,0.0,0.0,80.0,276.0,0.0,114.0,74.0,83.0,50.0,367.0,0.0,0.0
reactos-mirror.csv,0.0,3.0,0.0,172.0,2.0,0.0,2.0,26.0,8.0,1359.0,1.0,8.0,8.0,1.0,3.0,16.0,41.0
taokgame.csv,0.0,0.0,0.0,355.0,0.0,1.0,2.0,1.0,5.0,510.0,2.0,1.0,2.0,0.0,0.0,4.0,2.0
unbvision.csv,1.0,3.0,0.0,8.0,2.0,3.0,6.0,15.0,10.0,1605.0,0.0,0.0,5.0,0.0,21.0,1.0,32.0
uwom.csv,0.0,8.0,0.0,0.0,2.0,0.0,6.0,5.0,33.0,1122.0,13.0,4.0,0.0,0.0,1.0,10.0,0.0
wishmaster.csv,0.0,0.0,3.0,0.0,13.0,0.0,1.0,2.0,25.0,2488.0,2.0,0.0,2.0,7.0,41.0,6.0,7.0
