,recall,precision,pf,pci_20,ifa,wins
algebsql.csv,0.44499999999999995,0.375,0.29000000000000004,0.725,4.5,6
autoopencas.csv,0.435,0.29,0.565,0.745,4.0,1
gogoego.csv,0.5900000000000001,0.41000000000000003,0.4,0.445,1.5,8
jam-daq.csv,0.175,0.33999999999999997,0.16,0.875,3.5,7
jhotdraw.csv,0.7150000000000001,0.39,0.5700000000000001,0.635,4.5,3
pokeglobal.csv,0.79,0.32,0.55,0.45,7.0,0
robocode.csv,0.5800000000000001,0.35,0.45,0.49,1.5,2
springside.csv,0.785,0.42000000000000004,0.535,0.41000000000000003,1.0,9
trinitycore.csv,0.29500000000000004,0.345,0.28500000000000003,0.72,3.5,4
uwom-server.csv,0.355,0.34,0.29500000000000004,0.64,2.5,5
