,recall,precision,pf,wins
atomsite.csv,0.735,0.655,0.5900000000000001,12
betoffice.csv,0.745,0.5800000000000001,0.855,1
bnetd.csv,0.7150000000000001,0.63,0.7250000000000001,8
elvishrayrenderer.csv,0.58,0.7050000000000001,0.3,15
emisview.csv,0.245,0.565,0.135,13
findbugs.csv,0.63,0.6200000000000001,0.52,11
hazelcast.csv,0.6950000000000001,0.62,0.625,9
jitterbit.csv,0.63,0.62,0.44499999999999995,14
jppf-project.csv,0.575,0.52,0.75,0
megasquirtavr.csv,0.955,0.6000000000000001,0.885,5
stajistics.csv,0.82,0.5449999999999999,0.745,3
trackit.csv,0.245,0.56,0.385,6
tweetsharp.csv,0.605,0.5700000000000001,0.58,7
wxlua.csv,0.45999999999999996,0.59,0.61,4
x4x.csv,0.705,0.565,0.78,2
xharbour.csv,0.73,0.63,0.625,10
