,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.58,0.24,0.68,0.86,0.6,0.5,0.51,0.85,0.63,0.91,0.53,0.92,0.38,0.41,0.74,0.94,0.58,0.26,0.37
boost-sandbox.csv,0.48,0.45,0.56,0.52,0.2,0.16,0.6,0.49,0.47,0.42,0.7,0.46,0.59,0.95,0.63,0.35,0.76,0.73,0.67
dspace-gsoc.csv,0.45,0.0,0.3,0.48,0.2,0.25,0.08,0.56,0.61,0.51,0.7,0.49,0.79,0.68,0.26,0.27,0.52,0.51,0.36
enlightenment.csv,0.98,0.9,1.0,1.0,1.0,1.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.89,0.99
fceugc.csv,0.37,0.03,0.24,0.67,0.4,0.31,0.48,0.31,0.55,0.74,0.26,0.38,0.48,0.16,0.37,0.09,0.24,0.1,0.4
gnukeda.csv,0.85,0.28,0.74,0.88,0.0,0.25,0.48,0.82,0.58,0.74,0.81,0.78,0.66,0.96,0.89,0.93,0.68,0.79,0.7
jaolt.csv,0.15,0.0,0.28,0.24,0.2,0.03,0.1,0.1,0.32,0.73,0.35,0.35,0.48,0.07,0.0,0.09,0.22,0.3,0.22
knowledge.csv,0.85,0.41,0.62,0.86,0.0,0.31,0.56,0.54,0.74,1.0,0.65,0.68,0.76,0.88,0.89,0.76,0.44,0.62,0.65
kowari.csv,0.33,0.17,0.44,0.58,0.4,0.16,0.42,0.51,0.58,0.22,0.49,0.49,0.52,0.69,0.42,0.43,0.55,0.56,0.86
lufa-lib.csv,0.7,0.48,0.84,0.3,0.8,0.56,0.5,0.46,0.47,0.24,0.7,0.49,0.66,0.69,0.47,0.33,0.74,0.77,0.39
maidsafe-dht.csv,0.27,0.21,0.3,0.81,0.0,0.19,0.19,0.54,0.34,0.56,0.6,0.51,0.14,0.03,0.63,0.21,0.51,0.16,0.17
pixel-commandos.csv,0.12,0.0,0.16,0.06,0.2,0.09,0.14,0.36,0.26,0.05,0.16,0.03,0.0,0.2,0.05,0.35,0.03,0.07,0.13
playerstage.csv,0.37,0.14,0.76,0.24,0.4,0.19,0.43,0.36,0.87,0.51,0.14,0.57,0.48,0.57,0.53,0.43,0.22,0.32,0.55
proftp.csv,0.07,0.0,0.16,0.05,0.2,0.28,0.22,0.38,0.13,0.08,0.09,0.32,0.0,0.0,0.0,0.05,0.18,0.12,0.06
tcvp.csv,0.02,0.07,0.02,0.02,0.0,0.06,0.11,0.05,0.0,0.0,0.0,0.0,0.03,0.27,0.0,0.0,0.0,0.25,0.07
theresa.csv,0.27,0.07,0.24,0.23,0.2,0.09,0.26,0.08,0.24,0.6,0.26,0.3,0.34,0.05,0.21,0.15,0.28,0.33,0.43
uwom.csv,0.38,0.03,0.02,0.04,0.0,0.09,0.21,0.41,0.11,0.54,0.12,0.38,0.28,0.62,0.32,0.18,0.0,0.13,0.24
xapian.csv,0.65,0.69,0.82,0.94,1.0,0.94,0.71,0.9,0.66,1.0,0.4,0.86,0.55,0.35,0.63,0.89,0.18,0.21,0.8
yaprm.csv,0.1,0.0,0.28,0.59,0.2,0.25,0.04,0.33,0.39,0.78,0.4,0.38,0.07,0.0,0.0,0.0,0.52,0.26,0.24
