,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.37,0.29,0.43,1.0,0.53,0.43,0.13
jnode.csv,0.0,0.95,0.0,0.02,0.02,0.0,0.0
mcmc-jags.csv,0.65,0.14,1.0,0.19,0.4,0.61,0.75
metacosm.csv,0.33,0.14,0.32,0.15,0.35,0.38,0.94
miranda-icq.csv,0.34,0.8,0.16,0.21,0.92,0.25,0.34
quarkplusplus.csv,0.63,0.48,0.31,0.38,0.46,0.97,0.48
selenium.csv,0.98,0.51,0.23,0.5,0.59,0.62,0.58
