,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.43,0.06,0.32,1.0,0.35,0.4,0.17
jnode.csv,0.0,0.97,0.0,0.04,0.04,0.0,0.0
mcmc-jags.csv,0.66,0.02,0.97,0.24,0.3,0.57,0.71
metacosm.csv,0.42,0.04,0.42,0.2,0.32,0.5,0.96
miranda-icq.csv,0.4,0.13,0.16,0.29,0.95,0.31,0.35
quarkplusplus.csv,0.64,0.11,0.33,0.38,0.31,0.98,0.53
selenium.csv,0.98,0.07,0.2,0.66,0.4,0.62,0.57
