,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.59,0.04,0.26,1.0,0.25,0.38,0.33
jnode.csv,0.0,1.0,0.0,1.0,1.0,0.0,0.0
mcmc-jags.csv,0.6,0.01,0.94,0.44,0.26,0.52,0.61
metacosm.csv,0.81,0.03,1.0,0.6,0.33,1.0,1.0
miranda-icq.csv,0.6,0.07,0.2,0.69,1.0,0.62,0.42
quarkplusplus.csv,0.64,0.07,0.44,0.37,0.23,1.0,0.67
selenium.csv,0.98,0.04,0.2,0.52,0.28,0.48,0.58
