,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.71,0.73,0.74,0.61,0.48,0.81,0.89
jnode.csv,0.0,0.93,0.0,0.0,0.0,0.0,0.0
mcmc-jags.csv,0.49,0.6,0.75,0.83,0.51,0.52,0.39
metacosm.csv,0.81,0.88,0.75,0.9,0.79,0.75,0.52
miranda-icq.csv,0.8,0.5,0.8,0.92,0.83,0.75,0.63
quarkplusplus.csv,0.47,0.69,0.78,0.48,0.5,0.7,0.5
selenium.csv,0.5,0.45,0.8,0.45,0.38,0.59,0.54
