,f1,g,recall,precision,pf,wins
biodwh.csv,0.385,0.43500000000000005,0.395,0.605,0.255,4
delphilhlplib.csv,0.445,0.425,0.375,0.74,0.15,8
factor.csv,0.135,0.225,0.19,0.56,0.10500000000000001,2
fceugc.csv,0.49,0.525,0.53,0.55,0.395,6
fltk.csv,0.455,0.5449999999999999,0.5449999999999999,0.6950000000000001,0.30500000000000005,10
jstock.csv,0.45,0.4,0.38,0.7050000000000001,0.19,7
lportal.csv,0.08499999999999999,0.055,0.045000000000000005,0.675,0.0,1
natpad.csv,0.35,0.55,0.575,0.5700000000000001,0.4,5
ogre.csv,0.41000000000000003,0.52,0.61,0.35,0.71,3
phet.csv,0.275,0.28500000000000003,0.36,0.22999999999999998,0.42500000000000004,0
sandiaportals.csv,0.5549999999999999,0.5700000000000001,0.665,0.62,0.405,11
sumatrapdf.csv,0.6799999999999999,0.53,0.915,0.5700000000000001,0.8049999999999999,9
