,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.29,0.59,0.52,0.48,0.06,0.0,0.3,0.55,0.15
e-bio-flow.csv,0.19,0.06,0.59,0.21,0.32,0.44,0.69,0.05,0.16
jmoney.csv,0.74,0.59,0.64,0.43,0.33,0.35,0.58,0.3,0.21
jmonkeyengine.csv,0.13,0.54,0.42,0.4,0.15,0.59,0.41,0.25,0.15
jsidplay2.csv,0.45,0.14,0.85,0.0,0.2,0.29,0.38,0.7,0.16
matrex.csv,0.65,0.5,0.51,0.56,0.28,0.15,0.37,0.83,0.0
piccolo2d.csv,0.67,0.33,0.5,0.33,0.48,0.3,0.47,0.73,0.12
reaper3d.csv,0.55,0.63,0.77,0.39,0.2,0.17,0.48,0.55,0.29
sblim.csv,0.65,0.41,0.26,0.64,0.21,0.31,0.37,0.42,0.17
