,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.43,0.42,0.53,0.49,0.49,0.94
ingex.csv,0.18,0.15,0.07,0.43,1.0,0.18
jgnash.csv,0.44,0.87,0.0,0.34,0.43,0.15
mp-rechnungs-und-kundenverwaltung.csv,0.35,0.28,0.07,0.96,0.28,0.09
openefm.csv,0.95,0.54,0.22,0.54,0.52,0.28
yarp0.csv,0.54,0.55,0.9,0.63,0.44,0.61
