,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.84,0.66,0.26,0.74,0.24,0.0
ingex.csv,0.04,0.08,0.08,0.17,0.0,0.02
jgnash.csv,0.16,0.0,0.05,0.3,0.16,0.08
mp-rechnungs-und-kundenverwaltung.csv,0.04,0.14,0.05,0.05,0.12,0.05
openefm.csv,0.0,0.51,0.18,0.56,0.26,0.27
yarp0.csv,0.48,0.47,0.0,0.58,0.36,0.39
