,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,0.19,0.15,0.15,0.06,0.33,0.95,0.0,0.49
buddata-ebxml-registry.csv,0.05,0.89,0.16,0.48,0.76,0.47,0.28,0.14,1.0
continuum-ide.csv,0.0,0.08,0.0,0.35,0.22,0.94,0.09,0.0,0.09
gtad.csv,1.0,0.0,0.0,0.21,0.06,0.0,0.16,0.0,0.0
htmlunit.csv,0.0,0.19,0.08,0.98,0.52,0.4,0.18,0.14,0.19
jsr308-langtools.csv,0.09,0.67,0.12,0.52,1.0,0.47,0.26,0.15,0.66
kaffeine.csv,0.05,0.99,0.2,0.48,0.76,0.47,0.29,0.15,0.86
stemkit.csv,0.0,0.04,0.21,0.16,0.0,0.11,0.12,0.91,0.16
taokgame.csv,0.0,0.04,0.95,0.0,0.0,0.0,0.17,0.0,0.59
