,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.57,0.68,0.57,0.64
jajuk.csv,0.78,0.75,0.6,0.68
vapor.csv,0.59,0.05,0.55,0.66
zorannt.csv,0.65,0.72,0.52,0.54
