,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.77,0.54,0.6,0.53
jajuk.csv,0.3,0.49,0.63,0.64
vapor.csv,0.71,0.99,0.56,0.6
zorannt.csv,0.45,0.36,0.68,0.8
