,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.64,0.32,0.41,0.71
jajuk.csv,0.78,0.36,0.41,0.78
vapor.csv,0.58,0.25,0.45,0.73
zorannt.csv,0.66,0.48,0.36,0.8
