,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,0.0,0.0,0.0,0.01
foursquared.csv,0.16,0.02,0.15,0.0,0.02,0.21
ifmo-game-1.csv,0.0,0.0,0.06,0.26,0.25,0.0
micomt.csv,0.1,0.74,0.5,0.61,0.0,0.79
voms.csv,0.25,0.0,0.01,0.07,0.15,0.14
