,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.0,168.0,1.0,5.0,1.0,0.0
google-web-toolkit.csv,2.0,4.0,3.0,8.0,0.0,4.0
open-data-kit.csv,0.0,3.0,0.0,10.0,3.0,1.0
qtractor.csv,0.0,3.0,0.0,7.0,3.0,4.0
quarkplayer.csv,7.0,0.0,3.0,9.0,0.0,21.0
zoolib.csv,0.0,6.0,2.0,0.0,0.0,67.0
