,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.0,0.5,0.67,0.95,0.92,0.8
google-web-toolkit.csv,0.86,0.98,0.63,0.97,0.51,0.6
open-data-kit.csv,0.44,0.44,0.44,0.75,0.51,0.64
qtractor.csv,0.5,0.51,0.51,0.98,0.62,0.43
quarkplayer.csv,0.84,0.89,0.88,0.78,0.68,0.6
zoolib.csv,0.0,0.88,0.92,0.96,0.9,0.0
