,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.07,0.0,0.05,0.16,0.09,0.91
google-web-toolkit.csv,0.29,0.15,0.53,0.22,0.99,0.15
open-data-kit.csv,0.69,0.13,0.99,0.25,0.53,0.14
qtractor.csv,1.0,0.15,0.69,0.35,0.48,0.18
quarkplayer.csv,0.17,0.9,0.27,0.06,0.48,0.11
zoolib.csv,0.07,0.11,0.11,0.76,0.06,0.0
