,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.0,0.01,0.02,0.05,0.02,0.0
google-web-toolkit.csv,0.33,0.23,0.23,0.08,0.01,0.29
open-data-kit.csv,0.33,0.59,0.0,0.4,0.48,0.32
qtractor.csv,0.0,0.48,0.16,0.13,0.46,0.4
quarkplayer.csv,0.62,0.0,0.43,0.36,0.37,0.45
zoolib.csv,0.0,0.04,0.18,0.01,0.03,0.02
