,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.62,0.02,0.13,0.54
emftriple.csv,0.41,0.35,0.02,0.41
fluent-nhibernate.csv,0.73,0.0,0.33,0.56
gpsmid.csv,0.83,0.08,0.27,0.36
