,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.39,0.39,0.45,0.46
emftriple.csv,0.94,0.97,0.91,0.98
fluent-nhibernate.csv,0.39,0.48,0.61,0.78
gpsmid.csv,0.38,0.54,0.5,0.46
