,arcallians.csv,aztec.csv,synergyspace.csv,qmmp.csv,xtreemfs.csv,mplayer-ce.csv
arcallians.csv,0.0,11.0,0.0,0.0,2.0,0.0
aztec.csv,0.0,0.0,1.0,0.0,4.0,6.0
mplayer-ce.csv,0.0,45.0,1.0,9.0,4.0,0.0
qmmp.csv,1.0,7.0,5.0,0.0,1.0,0.0
synergyspace.csv,0.0,5.0,0.0,1.0,3.0,0.0
xtreemfs.csv,1.0,16.0,13.0,0.0,0.0,0.0
