,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.42,0.25,0.24,0.0,0.76,0.6,0.63,0.22,0.47
ipfilter.csv,0.74,0.54,0.78,0.8,0.48,0.76,0.11,0.72,0.62
mesa3d.csv,0.29,0.82,0.46,0.4,0.72,0.29,0.32,0.39,0.41
nassp.csv,0.26,0.02,0.22,0.2,0.4,0.2,0.05,0.16,0.03
rockbox.csv,0.52,0.46,0.43,0.2,1.0,0.14,0.26,0.45,0.22
soar.csv,0.9,0.98,1.0,1.0,0.32,1.0,1.0,0.88,1.0
super-tux.csv,0.39,0.91,0.61,0.0,0.16,0.9,1.0,0.51,0.88
tencompetence.csv,0.26,0.41,0.11,0.6,0.56,0.38,0.0,0.26,0.25
utgb.csv,0.23,0.39,0.28,0.2,0.64,0.31,0.26,0.24,0.19
