,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.59,0.36,0.41,0.52,0.53,0.31,0.7,0.19,0.45
ipfilter.csv,0.49,0.16,0.32,0.72,0.54,0.34,0.92,0.77,0.3
mesa3d.csv,0.46,0.25,0.5,0.81,0.49,0.39,0.35,0.36,0.48
nassp.csv,0.44,0.14,0.62,0.42,0.48,0.34,0.41,0.2,0.26
rockbox.csv,0.6,0.28,0.48,0.48,0.68,0.29,0.33,0.2,0.73
soar.csv,0.62,0.23,0.34,0.97,0.63,0.35,0.81,0.75,0.54
super-tux.csv,0.64,0.22,0.43,0.96,0.16,0.33,0.66,0.47,0.48
tencompetence.csv,0.38,0.05,0.21,0.6,0.59,0.31,0.2,0.82,0.0
utgb.csv,0.75,0.3,0.53,0.57,0.48,0.35,0.5,0.27,0.39
