,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.58,0.63,0.71,0.59,0.41,0.46,0.4,0.97,0.48
ipfilter.csv,0.57,0.68,0.42,0.72,0.43,0.57,0.47,0.54,0.78
mesa3d.csv,0.64,0.41,0.44,0.44,0.41,0.52,0.65,0.57,0.65
nassp.csv,0.65,0.9,0.5,0.52,0.43,0.59,0.69,0.97,0.75
rockbox.csv,0.37,0.38,0.37,0.44,0.37,0.7,0.6,0.75,0.32
soar.csv,0.39,0.4,0.36,0.44,0.69,0.45,0.38,0.48,0.45
super-tux.csv,0.35,0.43,0.41,0.43,0.86,0.49,0.47,0.42,0.49
tencompetence.csv,0.94,0.91,0.86,0.87,0.45,0.8,0.8,0.69,0.88
utgb.csv,0.5,0.48,0.55,0.5,0.39,0.51,0.45,0.75,0.67
