,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.4,0.44,0.38,0.54,0.43,0.7,0.51,0.38
etics.csv,0.67,0.52,0.48,0.43,0.3,0.9,0.49,0.33
genecys.csv,0.4,0.4,0.36,0.46,0.45,0.44,0.4,0.34
kvs.csv,0.84,0.93,0.84,0.78,0.92,0.96,0.95,0.84
mcore3d.csv,0.42,0.47,0.41,0.48,0.44,0.47,0.5,0.34
miranda.csv,0.86,0.94,0.86,0.86,0.36,0.6,0.85,0.4
ogrehg.csv,0.57,0.78,0.88,0.65,0.36,0.77,0.74,0.49
passwordsafe.csv,0.64,0.49,0.58,0.49,0.42,0.61,0.64,0.43
