,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.31,0.65,0.2,0.34,0.75
nabu-library.csv,0.17,0.23,0.78,0.26,0.26
pcgen.csv,0.94,0.22,0.99,0.97,0.99
selenium.csv,0.31,0.27,0.59,0.48,0.85
tolven.csv,0.22,0.21,0.3,0.26,0.03
