,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.43,0.32,0.56,0.11,0.39
nabu-library.csv,0.5,0.39,0.29,0.34,0.78
pcgen.csv,0.53,0.69,0.27,0.29,0.51
selenium.csv,0.7,0.63,0.3,0.42,0.41
tolven.csv,0.73,0.67,0.14,0.54,0.81
