,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.79,0.9,0.54,0.44,0.73,0.83,0.76
gisgraphy.csv,0.57,0.37,0.58,0.94,0.71,0.52,0.75
haggle.csv,0.96,0.53,0.55,0.78,0.73,0.67,0.92
java-gnome.csv,0.48,0.99,0.49,0.42,0.4,0.92,0.56
magicwars.csv,0.3,0.71,0.48,0.38,0.34,0.42,0.29
orc.csv,0.93,0.62,0.67,0.75,0.93,0.53,0.67
servicestack.csv,0.96,0.96,0.46,0.8,0.88,0.71,0.93
