,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.15,0.4,0.57,0.75,0.98,0.43,0.42
gisgraphy.csv,0.16,0.38,0.69,0.22,0.41,0.49,0.95
haggle.csv,0.31,0.33,0.99,0.29,0.49,0.5,0.29
java-gnome.csv,0.24,0.3,0.5,0.98,0.42,0.28,0.38
magicwars.csv,0.15,0.92,0.79,0.87,0.46,0.42,0.4
orc.csv,0.97,0.2,0.08,0.0,0.32,0.34,0.49
servicestack.csv,0.24,0.34,0.55,0.1,0.4,1.0,0.22
