,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,myfaces.csv,jaxlib.csv,anaxagora.csv,ipfire-wall.csv,jasperreports.csv,irplus.csv,smartgwt.csv,poormans.csv,free-evolution.csv
anaxagora.csv,0.0,0.0,0.96,0.75,0.5,0.9,0.86,0.75,0.92,0.59,0.93,0.95,0.6,0.95,0.75,0.98,0.5,0.96,0.76,0.75
blogentis.csv,0.69,0.55,0.71,0.42,0.78,0.72,0.78,0.5,0.52,0.58,0.45,0.71,0.32,0.68,0.88,0.64,0.47,0.53,0.97,0.85
free-evolution.csv,0.79,0.59,0.65,0.59,0.75,0.93,0.95,0.75,0.59,0.88,0.97,0.96,0.39,0.81,0.62,0.73,0.92,0.94,0.74,0.84
gtad.csv,0.5,0.55,0.93,0.86,0.0,0.0,0.75,0.71,0.86,0.5,0.97,0.93,0.5,0.8,0.0,0.94,0.67,0.92,0.83,0.83
htmlunit.csv,0.93,0.5,0.95,0.39,0.57,0.85,0.6,0.83,0.63,0.88,0.6,0.79,0.62,0.72,0.58,0.65,0.54,0.46,0.95,0.75
ipfire-wall.csv,0.61,0.76,0.89,0.96,0.67,0.94,0.83,0.75,0.91,0.5,0.74,0.82,0.5,0.89,0.56,0.63,0.92,0.73,0.94,0.93
irplus.csv,0.75,0.88,0.9,0.42,0.86,0.95,0.84,0.82,0.81,0.88,0.77,0.68,0.73,0.85,0.89,0.71,0.6,0.82,0.88,0.83
jasperreports.csv,0.0,0.67,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.92,0.86,0.92,0.0,0.0,0.0,0.96,0.0,0.0,0.75,0.0
jaxlib.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.89,0.67,0.96,0.0,0.0
jvcl.csv,0.0,0.75,0.0,0.92,0.0,0.97,0.87,0.8,0.5,0.4,0.98,0.99,0.0,0.88,0.0,0.99,0.92,0.76,0.95,0.0
kaffeine.csv,0.35,0.31,0.51,0.31,0.41,0.41,0.38,0.56,0.38,0.38,0.37,0.42,0.29,0.37,0.36,0.45,0.33,0.55,0.45,0.45
m-m-m.csv,0.37,0.43,0.5,0.55,0.61,0.45,0.39,0.63,0.42,0.39,0.41,0.44,0.34,0.41,0.42,0.52,0.42,0.57,0.54,0.52
myfaces.csv,0.9,0.69,0.8,0.52,0.67,0.48,0.52,0.56,0.85,0.4,0.58,0.98,0.53,0.7,0.93,0.76,0.52,0.95,0.83,0.97
nh3d.csv,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.5,0.0,0.96,0.0,0.67
poormans.csv,0.92,0.64,0.72,0.33,0.65,0.88,0.81,0.5,0.64,0.67,0.52,0.65,0.39,0.55,0.68,0.5,0.65,0.58,0.7,0.67
sarasvati.csv,0.0,0.0,0.0,0.0,0.0,0.91,0.5,0.0,0.89,0.92,0.5,0.91,0.0,0.0,0.0,0.99,0.75,0.8,0.0,0.0
smartgwt.csv,0.63,0.32,0.86,0.36,0.81,0.96,0.9,0.67,0.57,0.83,0.45,0.68,0.34,0.66,0.89,0.62,0.79,0.57,0.75,0.97
taokgame.csv,0.0,0.0,0.83,0.67,0.83,0.67,0.8,0.0,0.9,0.4,0.67,0.97,0.5,0.93,0.89,0.88,0.75,0.5,0.86,0.75
wgs-assembler.csv,0.88,0.63,0.74,0.37,0.86,0.71,0.64,0.78,0.74,0.45,0.74,0.63,0.62,0.6,0.67,0.63,0.76,0.48,0.61,0.86
