,0,1,2,3,4,5,6,7,8
bl-toolkit.csv,0.7350000000000001,0.7350000000000001,0.815,1.0,0.7350000000000001,0.73,0.0,0.7350000000000001,0.73
opengs.csv,0.33,0.5,0.62,0.0,0.5,0.71,0.25,0.5,0.56
patterntesting.csv,0.0,0.625,0.43,0.71,0.625,0.46499999999999997,0.165,0.625,0.46499999999999997
log4net.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gzigzag.csv,0.25,0.29000000000000004,0.21000000000000002,0.27,0.29000000000000004,0.16,0.27,0.29000000000000004,0.055
fw4spl.csv,0.16,0.21000000000000002,0.175,0.20500000000000002,0.21000000000000002,0.24,0.225,0.21000000000000002,0.2
phet.csv,0.26,0.13,0.33,0.235,0.13,0.32499999999999996,0.06,0.13,0.355
gnukeda.csv,0.5,0.875,0.75,0.635,0.875,0.75,0.0,0.875,0.75
jaxen.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unimrcp.csv,0.0,0.33,0.375,0.0,0.33,0.41500000000000004,0.0,0.33,0.45
enlightenment.csv,0.71,0.735,0.685,0.73,0.735,0.67,0.0,0.735,0.66
tokratan.csv,0.0,0.225,0.0,0.265,0.225,0.0,0.0,0.225,0.0
opensim4opencog.csv,0.0,0.15500000000000003,0.225,0.185,0.15500000000000003,0.1,0.0,0.15500000000000003,0.07
rsyslog.csv,0.835,1.0,0.55,0.835,1.0,0.55,0.0,1.0,0.55
qlc.csv,0.19,0.17,0.225,0.16,0.17,0.185,0.0,0.17,0.275
lockss.csv,0.0,0.325,0.0,0.19,0.325,0.0,0.17,0.325,0.0
nicepress.csv,0.0,0.25,0.55,0.55,0.25,0.585,0.0,0.25,0.75
scenemonitor.csv,0.5,0.0,0.165,0.5,0.0,0.365,0.5,0.0,0.165
wxlua.csv,0.0,0.0,0.9,1.0,0.0,0.9,0.0,0.0,0.9
blue-c.csv,1.0,1.0,0.875,1.0,1.0,0.71,0.0,1.0,0.75
tcl.csv,0.5,0.5,0.45,0.5,0.5,0.5,0.0,0.5,0.45
etherboot.csv,0.4,0.25,0.33,0.29000000000000004,0.25,0.1,0.0,0.25,0.0
pustefix.csv,0.0,0.25,0.085,0.45,0.25,0.33,0.0,0.25,0.29000000000000004
haggle.csv,0.5,0.69,0.685,0.75,0.69,0.67,0.0,0.69,0.685
jmonkeyengine.csv,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0.0
officefloor.csv,0.0,0.07,0.07,0.04,0.07,0.07,0.015,0.07,0.07
fluidium.csv,0.4,0.585,0.125,0.5,0.585,0.125,0.0,0.585,0.0
