,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,0.96,0.99
chrysalis.csv,0.19,0.24,0.91,0.67,0.53,0.93,0.23
jahshaka.csv,0.15,0.31,0.57,0.0,0.52,0.65,0.41
jam-daq.csv,0.51,0.02,0.17,0.0,0.13,0.31,0.01
jatlas.csv,0.76,0.47,0.74,0.33,0.15,0.54,0.12
jedit.csv,0.16,0.9,0.54,1.0,0.94,1.0,0.9
open-media-library.csv,0.68,0.12,0.28,0.67,0.44,0.59,0.1
