,recall,precision,pf,wins
bnetd.csv,0.735,0.605,0.635,6
carabiner.csv,0.685,0.62,0.51,8
elvishrayrenderer.csv,0.44499999999999995,0.62,0.23,11
fleet-simulator.csv,0.985,0.5,0.97,0
gmerlin.csv,0.96,0.525,0.8999999999999999,1
gnome-jabber.csv,0.72,0.54,0.665,3
ipfilter.csv,0.76,0.465,0.625,2
irplus.csv,0.485,0.635,0.29000000000000004,10
mevenide.csv,0.1,0.81,0.03,13
moving-pictures.csv,0.49,0.685,0.355,12
opensim4opencog.csv,0.535,0.615,0.375,9
rockbox.csv,0.25,0.555,0.20500000000000002,7
ta3d.csv,0.175,0.49,0.065,5
xcmetadataservicestoolkit.csv,0.6950000000000001,0.45499999999999996,0.46499999999999997,4
