,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,fityk.csv,ondex.csv,poormans.csv,fleet-simulator.csv,hibernate.csv,ninject.csv
dspace-gsoc.csv,4.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,125.0,15.0,106.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0
fbmanager.csv,5.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,31.0,37.0,7.0,2.0,0.0,0.0,14.0,0.0,0.0,16.0
fido.csv,140.0,52.0,64.0,0.0,350.0,81.0,54.0,63.0,125.0,387.0,0.0,306.0,65.0,195.0,161.0,61.0,0.0,59.0
fityk.csv,0.0,1.0,1.0,1.0,14.0,0.0,1.0,5.0,30.0,1.0,14.0,16.0,0.0,7.0,10.0,0.0,7.0,6.0
fleet-simulator.csv,2.0,0.0,9.0,0.0,11.0,0.0,4.0,6.0,36.0,3.0,16.0,7.0,2.0,1.0,20.0,0.0,15.0,27.0
google-caja.csv,4.0,2.0,1.0,0.0,26.0,0.0,0.0,3.0,70.0,7.0,16.0,0.0,0.0,2.0,11.0,1.0,24.0,5.0
hibernate.csv,2.0,2.0,2.0,0.0,12.0,6.0,0.0,1.0,14.0,4.0,106.0,26.0,0.0,1.0,3.0,2.0,0.0,31.0
itext.csv,3.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,41.0,0.0,7.0,0.0,2.0,2.0,2.0,0.0,4.0,1.0
k3b.csv,4.0,1.0,1.0,0.0,13.0,0.0,1.0,2.0,19.0,1.0,5.0,4.0,3.0,6.0,19.0,0.0,6.0,12.0
megameknet.csv,6.0,1.0,1.0,0.0,24.0,0.0,0.0,8.0,51.0,2.0,13.0,0.0,0.0,1.0,37.0,2.0,32.0,9.0
myfaces.csv,3.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,75.0,2.0,61.0,4.0,0.0,2.0,2.0,2.0,30.0,35.0
ninject.csv,140.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,10.0,1.0,11.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0
ondex.csv,7.0,1.0,1.0,2.0,59.0,0.0,0.0,2.0,27.0,14.0,106.0,3.0,0.0,0.0,31.0,0.0,10.0,5.0
paintown.csv,0.0,2.0,2.0,2.0,19.0,4.0,5.0,0.0,52.0,5.0,12.0,3.0,1.0,3.0,5.0,0.0,17.0,14.0
poormans.csv,4.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,2.0,106.0,7.0,2.0,2.0,0.0,1.0,17.0,2.0
powerfolder.csv,140.0,0.0,64.0,104.0,5.0,81.0,0.0,63.0,0.0,387.0,106.0,3.0,65.0,2.0,0.0,61.0,1.0,2.0
smartgwt.csv,0.0,0.0,2.0,0.0,69.0,0.0,0.0,4.0,10.0,0.0,13.0,0.0,3.0,0.0,11.0,0.0,2.0,17.0
triplea.csv,3.0,0.0,2.0,4.0,17.0,0.0,1.0,8.0,27.0,4.0,56.0,9.0,0.0,0.0,20.0,1.0,4.0,9.0
