,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.0,0.0,115.0,3.0,0.0,1.0,16.0
libtorrent.csv,0.0,1.0,13.0,1.0,0.0,0.0,4.0
mcmc-jags.csv,0.0,0.0,23.0,0.0,1.0,1.0,19.0
nebuladevice.csv,0.0,2.0,23.0,1.0,1.0,0.0,0.0
olap-navigator.csv,0.0,0.0,3.0,0.0,0.0,0.0,12.0
pidgin.csv,0.0,0.0,16.0,0.0,0.0,0.0,2.0
sepgsql.csv,0.0,7.0,0.0,0.0,2.0,2.0,85.0
