,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.45,0.98,0.05,0.24,0.35,0.69,0.05
libtorrent.csv,0.71,0.5,0.11,0.39,0.8,1.0,0.32
mcmc-jags.csv,0.67,0.49,0.07,0.97,0.69,0.76,0.17
nebuladevice.csv,0.29,0.22,0.13,0.27,0.29,0.26,0.97
olap-navigator.csv,0.99,0.59,0.14,0.56,0.6,0.67,0.22
pidgin.csv,0.66,0.58,0.1,0.41,0.98,0.73,0.36
sepgsql.csv,0.32,0.34,0.94,0.32,0.24,0.18,0.0
