,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.69,0.11,0.86,0.69
emftriple.csv,0.17,0.98,0.21,0.29
fluent-nhibernate.csv,0.7,0.0,0.91,0.39
gpsmid.csv,0.81,0.54,0.88,0.69
