,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.65,0.02,0.18,0.55
emftriple.csv,0.44,0.42,0.04,0.38
fluent-nhibernate.csv,0.79,0.0,0.33,0.58
gpsmid.csv,0.87,0.07,0.24,0.38
