,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.41,0.35,0.46,0.44,0.55,0.29,0.34,0.37
cities3d.csv,0.61,0.97,0.76,0.85,0.61,0.67,0.53,0.56
img-browse-sort.csv,0.65,0.65,0.65,0.67,0.67,0.77,0.64,0.77
levent.csv,0.47,0.39,0.5,0.45,0.51,0.39,0.37,0.4
pnotepad.csv,0.38,0.33,0.37,0.46,0.53,0.29,0.35,0.4
selenium.csv,0.48,0.55,0.59,0.59,0.54,0.5,0.47,0.58
somap.csv,0.42,0.34,0.46,0.42,0.46,0.31,0.35,0.4
xemeiah.csv,0.5,0.65,0.55,0.58,0.74,0.6,0.67,0.61
