,f1,g,recall,precision,pf,wins
adonthell.csv,0.43,0.52,0.61,0.425,0.385,11
autofac.csv,0.45999999999999996,0.52,0.58,0.64,0.445,14
avisynth2.csv,0.175,0.135,0.11,0.5,0.04,0
azureus.csv,0.53,0.525,0.77,0.43999999999999995,0.66,12
coot.csv,0.325,0.345,0.5549999999999999,0.275,0.615,1
dsworkbench.csv,0.21000000000000002,0.18,0.15000000000000002,0.5,0.11,4
forester-atv.csv,0.345,0.41000000000000003,0.375,0.45499999999999996,0.315,6
freelords.csv,0.545,0.61,0.8,0.43,0.6,16
gabel.csv,0.4,0.44,0.39,0.605,0.2,13
geotools.csv,0.56,0.58,0.745,0.48,0.6000000000000001,15
gephex.csv,0.46499999999999997,0.455,0.765,0.36,0.65,8
google-collections.csv,0.545,0.0,1.0,0.38,1.0,3
jpaul.csv,0.265,0.315,0.28,0.42,0.185,5
mycila.csv,0.445,0.45,0.705,0.39,0.645,7
neodatis-odb.csv,0.345,0.405,0.41500000000000004,0.525,0.245,9
octet.csv,0.435,0.44999999999999996,0.48,0.435,0.325,10
pokenetonline.csv,0.5449999999999999,0.5700000000000001,0.725,0.45999999999999996,0.515,17
scenemonitor.csv,0.495,0.6,0.625,0.47,0.36,18
servicestack.csv,0.175,0.135,0.11,0.5,0.03,2
twostep.csv,0.575,0.625,0.76,0.49,0.56,19
