,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,1.0,1.0,0.0,0.0,1.0,0.0
arsenal-1.csv,0.0,1.0,0.0,0.0,18.0,0.0
barracudamvc.csv,0.0,1.0,3.0,5.0,21.0,0.0
mevenide.csv,0.0,0.0,2.0,1.0,0.0,0.0
mumble.csv,0.0,1.0,4.0,0.0,0.0,6.0
openintents.csv,0.0,0.0,2.0,3.0,9.0,6.0
