,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,0.96,0.99
chrysalis.csv,0.24,0.29,0.67,0.67,0.29,0.67,0.22
jahshaka.csv,0.37,0.2,0.61,0.0,0.42,0.78,0.54
jam-daq.csv,0.39,0.1,0.17,0.0,0.19,0.26,0.08
jatlas.csv,0.76,0.51,0.74,0.33,0.15,0.52,0.13
jedit.csv,0.13,1.0,0.63,1.0,0.94,1.0,0.87
open-media-library.csv,0.67,0.12,0.33,0.67,0.37,0.61,0.06
